NLE00100506,18800101,PRCP,0,,,E,
ASN00068052,18800101,PRCP,0,,,a,
ASN00045053,18800101,PRCP,0,,,a,
ASN00047034,18800101,PRCP,0,,,a,
ASN00088016,18800101,PRCP,0,,,a,
ASN00019044,18800101,PRCP,0,,,a,
CA006139520,18800101,TMAX,33,,,C,
CA006139520,18800101,TMIN,-67,,,C,
CA006139520,18800101,PRCP,0,,,C,
CA006139520,18800101,SNOW,0,,,C,
SF000597220,18800101,PRCP,0,,,I,
CA006101872,18800101,TMAX,-17,,,C,
CA006101872,18800101,TMIN,-211,,,C,
CA006101872,18800101,PRCP,102,,,C,
CA006101872,18800101,SNOW,102,,,C,
ASN00048032,18800101,PRCP,0,,,a,
CA006116128,18800101,TMAX,17,,,C,
CA006116128,18800101,TMIN,-67,,,C,
CA006116128,18800101,PRCP,25,,,C,
CA006116128,18800101,SNOW,25,,,C,
ASN00051071,18800101,PRCP,0,,,a,
ASN00055222,18800101,PRCP,0,,,a,
GM000002698,18800101,TMAX,76,,,E,
GM000002698,18800101,TMIN,40,,,E,
GM000002698,18800101,PRCP,16,,,E,
SF001406160,18800101,PRCP,0,,,I,
ASN00070037,18800101,PRCP,0,,,a,
SF001160830,18800101,PRCP,0,,,I,
SF002146700,18800101,PRCP,0,,,I,
ASN00083025,18800101,PRCP,0,,,a,
USC00343300,18800101,TMAX,67,,,F,
USC00343300,18800101,TMIN,6,,,F,
CA001104550,18800101,PRCP,137,,,C,
CA001104550,18800101,SNOW,0,,,C,
CA004040420,18800101,TMAX,-122,,,C,
CA004040420,18800101,TMIN,-206,,,C,
ASN00081054,18800101,PRCP,0,,,a,
SF001485170,18800101,PRCP,0,,,I,
EIE00101859,18800101,TMAX,133,,,E,
EIE00101859,18800101,TMIN,94,,,E,
EIE00101859,18800101,PRCP,13,,,E,
ASN00048035,18800101,PRCP,0,,,a,
ITE00105250,18800101,PRCP,0,,,E,
SF000216550,18800101,PRCP,0,,,I,
SF001224800,18800101,PRCP,0,,,I,
ASN00050084,18800101,PRCP,0,,,a,
ASN00023000,18800101,PRCP,0,,,a,
ASN00048037,18800101,PRCP,0,,,a,
HRE00105189,18800101,TMAX,126,,,E,
HRE00105189,18800101,TMIN,61,,,E,
HRE00105189,18800101,PRCP,0,,,E,
USC00414122,18800101,PRCP,76,,,0,
USC00414122,18800101,SNOW,0,,,0,
USC00414122,18800101,SNWD,0,,,0,
ASN00061023,18800101,PRCP,51,,,a,
ASN00074198,18800101,PRCP,0,,,a,
ITE00100552,18800101,PRCP,0,,,E,
ASN00074026,18800101,PRCP,0,,,a,
DA000021430,18800101,PRCP,0,,,E,
ASN00085070,18800101,PRCP,0,,,a,
ASN00070131,18800101,PRCP,0,,,a,
CA006115810,18800101,PRCP,0,,,C,
CA006115810,18800101,SNOW,0,,,C,
ASN00064008,18800101,PRCP,0,,,a,
CA006148100,18800101,TMAX,6,,,C,
CA006148100,18800101,TMIN,-67,,,C,
CA006148100,18800101,PRCP,97,,,C,
CA006148100,18800101,SNOW,0,,,C,
ASN00047006,18800101,PRCP,0,,,a,
USC00298072,18800101,TMAX,61,,,0,
USC00298072,18800101,TMIN,-94,,,0,
USC00298072,18800101,PRCP,0,,,0,
SF000208660,18800101,PRCP,0,,,I,
UK000056225,18800101,TMAX,119,,,I,
UK000056225,18800101,TMIN,91,,,I,
ASN00082001,18800101,PRCP,0,,,a,
ASN00026005,18800101,PRCP,0,,,a,
SF001490820,18800101,PRCP,0,,,I,
SF002408910,18800101,PRCP,0,,,I,
ROE00100829,18800101,PRCP,41,,,E,
ASN00040214,18800101,PRCP,23,,,a,
ASN00014016,18800101,PRCP,64,,,a,
ASN00074082,18800101,PRCP,0,,,a,
ASN00017011,18800101,PRCP,0,,,a,
SF002444050,18800101,PRCP,0,,,I,
NLE00100498,18800101,PRCP,0,,,E,
SF000227590,18800101,PRCP,0,,,I,
USW00013736,18800101,TMAX,133,,,F,
USW00013736,18800101,TMIN,28,,,F,
AGE00147718,18800101,TMIN,64,,,E,
AGE00147718,18800101,PRCP,0,,,E,
CE000043497,18800101,TMAX,294,,,G,
CE000043497,18800101,TMIN,206,,,G,
ASN00079042,18800101,PRCP,0,,,a,
USW00014838,18800101,TMAX,56,,,F,
USW00014838,18800101,TMIN,-56,,,F,
ASN00075069,18800101,PRCP,0,,,a,
SF002271270,18800101,PRCP,0,,,I,
ITE00100553,18800101,PRCP,0,,,E,
ASN00073086,18800101,PRCP,0,,,a,
USC00475484,18800101,PRCP,0,P,,0,
USC00475484,18800101,TMAX,28,,,0,
USC00475484,18800101,TMIN,-72,,,0,
ITE00100550,18800101,TMAX,46,,,E,
ITE00100550,18800101,TMIN,-40,,,E,
ITE00100550,18800101,PRCP,0,,,E,
ASN00070009,18800101,PRCP,0,,,a,
USC00134049,18800101,PRCP,0,,,F,
ASN00079069,18800101,PRCP,0,,,a,
ASN00085078,18800101,PRCP,0,,,a,
ASN00063226,18800101,PRCP,0,,,a,
AGE00147716,18800101,TMAX,162,,,E,
AGE00147716,18800101,PRCP,0,,,E,
CA008104600,18800101,TMAX,-28,,,C,
CA008104600,18800101,TMIN,-167,,,C,
CA008104600,18800101,PRCP,38,,,C,
CA008104600,18800101,SNOW,38,,,C,
CA007020840,18800101,PRCP,0,,,C,
CA007020840,18800101,SNOW,0,,,C,
ASN00055020,18800101,PRCP,0,,,a,
ASN00088085,18800101,PRCP,0,,,a,
GM000004199,18800101,TMAX,51,,,E,
GM000004199,18800101,TMIN,30,,,E,
GM000004199,18800101,PRCP,57,,,E,
ASN00074010,18800101,PRCP,0,,,a,
CA006105887,18800101,TMAX,-11,,,C,
CA006105887,18800101,TMIN,-256,,,C,
CA006105887,18800101,PRCP,0,,,C,
CA006105887,18800101,SNOW,0,,,C,
CA006113000,18800101,TMAX,0,,,C,
CA006113000,18800101,TMIN,-106,,,C,
CA006113000,18800101,PRCP,0,,,C,
CA006113000,18800101,SNOW,0,,,C,
ASN00023795,18800101,PRCP,0,,,a,
DA000030380,18800101,TMAX,45,,,E,
DA000030380,18800101,TMIN,-20,,,E,
DA000030380,18800101,PRCP,26,,,E,
ASN00046064,18800101,PRCP,0,,,a,
CE000434730,18800101,TMAX,194,,,G,
CE000434730,18800101,TMIN,61,,,G,
ASN00070072,18800101,PRCP,0,,,a,
ASN00075050,18800101,PRCP,0,,,a,
SF001428050,18800101,PRCP,0,,,I,
ASN00074080,18800101,PRCP,0,,,a,
ASN00086121,18800101,PRCP,0,,,a,
ASN00053005,18800101,PRCP,0,,,a,
SF000480430,18800101,PRCP,0,,,I,
ASN00075051,18800101,PRCP,0,,,a,
CA006158350,18800101,TMAX,22,,,C,
CA006158350,18800101,TMIN,-33,,,C,
CA006158350,18800101,PRCP,0,,,C,
CA006158350,18800101,SNOW,0,,,C,
USW00093725,18800101,TMAX,83,,,F,
USW00093725,18800101,TMIN,0,,,F,
CA006127887,18800101,TMAX,22,,,C,
CA006127887,18800101,TMIN,-28,,,C,
CA006127887,18800101,PRCP,0,,,C,
CA006127887,18800101,SNOW,0,,,C,
USC00144559,18800101,PRCP,0,,,F,
CA006104185,18800101,TMAX,33,,,C,
CA006104185,18800101,TMIN,-150,,,C,
CA006104185,18800101,PRCP,0,,,C,
CA006104185,18800101,SNOW,0,,,C,
USW00093852,18800101,TMAX,239,,,X,
USW00093852,18800101,TMIN,128,,,X,
USW00093852,18800101,PRCP,0,,,Z,
ASN00051025,18800101,PRCP,0,,,a,
ASN00058012,18800101,PRCP,0,,,a,
ASN00054120,18800101,PRCP,0,,,a,
ASN00061035,18800101,PRCP,0,,,a,
CA008100500,18800101,TMAX,-44,,,C,
CA008100500,18800101,TMIN,-289,,,C,
CA008100500,18800101,PRCP,0,,,C,
CA008100500,18800101,SNOW,0,,,C,
SF001465880,18800101,PRCP,0,,,I,
SF000742960,18800101,PRCP,0,,,I,
ASN00063258,18800101,PRCP,0,,,a,
NLE00100510,18800101,PRCP,42,,,E,
GM000010962,18800101,TMAX,28,,,E,
GM000010962,18800101,TMIN,-6,,,E,
GM000010962,18800101,PRCP,38,,,E,
ASN00044027,18800101,PRCP,0,,,a,
ASN00085096,18800101,PRCP,0,,,a,
SF001449000,18800101,PRCP,0,,,I,
ASN00082053,18800101,PRCP,0,,,a,
ASN00063004,18800101,TMAX,258,,,a,
ASN00063004,18800101,TMIN,100,,,a,
ASN00063004,18800101,PRCP,0,,,a,
SF000104560,18800101,PRCP,0,,,I,
ASN00087017,18800101,PRCP,0,,,a,
USC00314938,18800101,PRCP,0,P,,6,
USC00301010,18800101,TMAX,44,,,0,
USC00301010,18800101,TMIN,-17,,,0,
USC00301010,18800101,PRCP,0,,,0,
CA006075400,18800101,TMAX,-11,,,C,
CA006075400,18800101,TMIN,-217,,,C,
CA006075400,18800101,PRCP,0,T,,C,
CA006075400,18800101,SNOW,0,T,,C,
UK000047811,18800101,TMAX,119,,,E,
UK000047811,18800101,TMIN,90,,,E,
UK000047811,18800101,PRCP,52,,,E,
CA006108060,18800101,TMAX,-11,,,C,
CA006108060,18800101,TMIN,-217,,,C,
CA006108060,18800101,PRCP,0,,,C,
CA006108060,18800101,SNOW,0,,,C,
USC00176902,18800101,TMAX,17,,,0,
USC00176902,18800101,TMIN,-133,,,0,
USC00176902,18800101,PRCP,0,T,,0,
CA006165716,18800101,TMAX,0,,,C,
CA006165716,18800101,TMIN,-122,,,C,
CA006165716,18800101,PRCP,0,,,C,
CA006165716,18800101,SNOW,0,,,C,
SF000302190,18800101,PRCP,0,,,I,
SF000800720,18800101,PRCP,0,,,I,
ASN00063056,18800101,PRCP,0,,,a,
CA006122845,18800101,TMAX,28,,,C,
CA006122845,18800101,TMIN,-39,,,C,
CA006122845,18800101,PRCP,0,,,C,
CA006122845,18800101,SNOW,0,,,C,
CA004013400,18800101,TMAX,28,,,C,
CA004013400,18800101,TMIN,-239,,,C,
CA004013400,18800101,PRCP,0,,,C,
CA004013400,18800101,SNOW,0,,,C,
ASN00061228,18800101,PRCP,0,,,a,
CA006141095,18800101,TMAX,6,,,C,
CA006141095,18800101,TMIN,-61,,,C,
CA007023240,18800101,TMAX,-67,,,C,
CA007023240,18800101,TMIN,-150,,,C,
CA007023240,18800101,PRCP,0,,,C,
CA007023240,18800101,SNOW,0,,,C,
ASN00068013,18800101,PRCP,0,,,a,
CA006144470,18800101,TMAX,11,,,C,
CA006144470,18800101,TMIN,-72,,,C,
CA006144470,18800101,SNOW,0,,,C,
ASN00070023,18800101,PRCP,0,,,a,
CA007050200,18800101,PRCP,0,,,C,
CA007050200,18800101,SNOW,0,,,C,
ASN00084082,18800101,PRCP,0,,,a,
ASN00075005,18800101,PRCP,0,,,a,
ASN00046038,18800101,PRCP,0,,,a,
ASN00061051,18800101,PRCP,0,,,a,
ASN00086048,18800101,PRCP,0,,,a,
USC00053010,18800101,TMAX,28,,,F,
USC00053010,18800101,TMIN,-172,,,F,
USC00053010,18800101,PRCP,0,,,F,
CA006153192,18800101,TMAX,33,,,C,
CA006153192,18800101,TMIN,-50,,,C,
CA006153192,18800101,PRCP,0,,,C,
CA006153192,18800101,SNOW,0,,,C,
ASN00087002,18800101,PRCP,0,,,a,
ASN00082043,18800101,PRCP,0,,,a,
CA006116254,18800101,TMAX,17,,,C,
CA006116254,18800101,TMIN,-44,,,C,
CA006116254,18800101,PRCP,0,,,C,
CA006116254,18800101,SNOW,0,,,C,
ASN00049010,18800101,PRCP,0,,,a,
ASN00049049,18800101,PRCP,0,,,a,
SZ000006717,18800101,TMAX,-34,,,G,
SZ000006717,18800101,TMIN,-48,,I,G,
ASN00054089,18800101,PRCP,0,,,a,
CA008401600,18800101,TMAX,-89,,,C,
CA008401600,18800101,TMIN,-150,,,C,
CA008401600,18800101,PRCP,76,,,C,
CA008401600,18800101,SNOW,76,,,C,
ASN00056029,18800101,PRCP,0,,,a,
USC00331662,18800101,TMAX,44,,,0,
USC00331662,18800101,TMIN,-33,,,0,
USC00331662,18800101,PRCP,8,,,0,
SF001192090,18800101,PRCP,0,,D,I,
ASN00047053,18800101,PRCP,0,,,a,
ASN00044026,18800101,PRCP,0,,,a,
SF000981900,18800101,PRCP,0,,,I,
ASN00088041,18800101,PRCP,0,,,a,
ASN00056002,18800101,PRCP,0,,,a,
ASN00075018,18800101,PRCP,0,,,a,
ASN00056017,18800101,TMAX,267,,,a,
ASN00056017,18800101,TMIN,178,,,a,
ASN00056017,18800101,PRCP,0,,,a,
ASN00047071,18800101,PRCP,0,,,a,
ASN00049013,18800101,PRCP,0,,,a,
CA008101170,18800101,TMAX,-144,,,C,
CA008101170,18800101,TMIN,-244,,,C,
CA008101170,18800101,PRCP,25,,,C,
CA008101170,18800101,SNOW,25,,,C,
ASN00022801,18800101,PRCP,0,,,a,
NLE00100503,18800101,PRCP,0,,,E,
SF000761330,18800101,PRCP,0,,,I,
CA008403500,18800101,TMAX,-44,,,C,
CA008403500,18800101,TMIN,-194,,,C,
CA008403500,18800101,PRCP,457,,,C,
CA008403500,18800101,SNOW,457,,,C,
ASN00048013,18800101,TMAX,358,,,a,
ASN00048013,18800101,TMIN,211,,,a,
ASN00048013,18800101,PRCP,0,,,a,
ASN00051010,18800101,PRCP,0,,,a,
ASN00048068,18800101,PRCP,0,,,a,
CA006118187,18800101,PRCP,0,,,C,
CA006118187,18800101,SNOW,0,,,C,
ASN00074075,18800101,PRCP,0,,,a,
CA006150913,18800101,TMAX,17,,,C,
CA006150913,18800101,TMIN,-67,,,C,
CA006150913,18800101,PRCP,0,,,C,
CA006150913,18800101,SNOW,0,,,C,
ASN00074012,18800101,PRCP,0,,,a,
ASN00048028,18800101,PRCP,0,,,a,
ASN00086231,18800101,PRCP,0,,,a,
GLE00100981,18800101,PRCP,0,,,E,
ASN00075075,18800101,PRCP,0,,,a,
ASN00017092,18800101,PRCP,0,,,a,
ASN00065012,18800101,PRCP,53,,,a,
USC00469368,18800101,PRCP,0,P,,6,
USC00469368,18800101,SNOW,0,,,6,
CA006124127,18800101,TMAX,28,,,C,
CA006124127,18800101,TMIN,-33,,,C,
CA006124127,18800101,PRCP,0,,,C,
CA006124127,18800101,SNOW,0,,,C,
ASN00078056,18800101,PRCP,0,,,a,
CA008205698,18800101,TMAX,-33,,,C,
CA008205698,18800101,TMIN,-189,,,C,
CA008205698,18800101,PRCP,152,,,C,
CA008205698,18800101,SNOW,152,,,C,
ASN00051019,18800101,PRCP,0,,,a,
ASN00089049,18800101,PRCP,0,,,a,
ASN00023027,18800101,PRCP,0,,,a,
SF000464790,18800101,PRCP,0,,,I,
CA006136643,18800101,TMAX,17,,,C,
CA006136643,18800101,TMIN,-56,,,C,
CA006136643,18800101,PRCP,0,,,C,
CA006136643,18800101,SNOW,0,,,C,
ASN00017008,18800101,PRCP,0,,,a,
ASN00080073,18800101,PRCP,0,,,a,
CA007056067,18800101,TMAX,-122,,,C,
CA007056067,18800101,TMIN,-244,,,C,
CA007056067,18800101,PRCP,8,,,C,
CA007056067,18800101,SNOW,8,,,C,
ASN00078010,18800101,PRCP,0,,,a,
DA000032030,18800101,TMAX,38,,,E,
DA000032030,18800101,TMIN,4,,,E,
DA000032030,18800101,PRCP,10,,,E,
CA008300441,18800101,TMAX,-89,,,C,
CA008300441,18800101,TMIN,-194,,,C,
CA008300441,18800101,PRCP,76,,,C,
CA008300441,18800101,SNOW,76,,,C,
CA006110549,18800101,TMAX,17,,,C,
CA006110549,18800101,TMIN,-67,,,C,
CA006110549,18800101,PRCP,0,,,C,
CA006110549,18800101,SNOW,0,,,C,
USW00024128,18800101,TMAX,56,,,0,
USW00024128,18800101,TMIN,-100,,,0,
USW00024128,18800101,PRCP,0,P,,0,
USW00024128,18800101,SNOW,0,P,,0,
ASN00055054,18800101,PRCP,0,,,a,
ASN00042071,18800101,PRCP,0,,,a,
ASN00048051,18800101,PRCP,0,,,a,
NLE00101965,18800101,PRCP,0,,,E,
NOE00105483,18800101,PRCP,12,,,E,
ASN00063065,18800101,PRCP,64,,,a,
SF000098150,18800101,PRCP,0,,,I,
SF000236780,18800101,PRCP,0,,,I,
ASN00069015,18800101,PRCP,0,,,a,
ASN00015540,18800101,TMAX,367,,,a,
ASN00015540,18800101,TMIN,206,,,a,
ASN00015540,18800101,PRCP,0,,,a,
ASN00047003,18800101,PRCP,0,,,a,
AGE00147705,18800101,PRCP,0,,,E,
ASN00046069,18800101,PRCP,0,,,a,
ASN00049075,18800101,PRCP,0,,,a,
AU000011801,18800101,TMAX,40,,,E,
AU000011801,18800101,TMIN,-20,,,E,
ASN00090058,18800101,PRCP,0,,,a,
